Code Client;Civilite;Nom;Prenom;Adresse1;CodePostal;Commune;Date Naissance;Date entrée en relation;Email;Twitter;facebook;Klout;Points;AppMobile;Magasin;Newsletter;score parfums BIO;score soleil des iles
4205581;Mme;LEMASSON;Alima;3 CHEMIN DE BARAT;31140;PECHBONNIEU;11-juin-75;24-mai-15;Alima.LEMASSON@gmail.com;;;140;19;0;Montparnasse;0;0;0
2944095;Mme;PERNOLLET;Nathalie;16 IMPASSE EDOUARD ESTAUNIE;31200;TOULOUSE;01-août-91;24-févr-16;Nathalie.PERNOLLET@icloud.com;http://twitter.com/PERNOLLET;PERNOLLET@facebook.fr;17;198;1;Wagram;0;1;1
2954387;Mme;STEFANOVSKI;LAURE;6 IMPASSE DES HORTENSIAS;31200;TOULOUSE;02-mai-77;24-févr-16;LAURE_STEFANOVSKI@outlook.fr;http://twitter.com/STEFANOVSKI;;47;51;0;Wagram;0;0;0
2458168;Mme;VICENTE;Christine;3 RUE HÉLÈNE BOUCHER;31270;CUGNAUX;02-mars-88;26-nov-16;VICENTE@yahoo.fr;http://twitter.com/VICENTE;;17;76;0;Montparnasse;0;1;0
2358682;Mme;DEROQUE;Lucile;6 RUE ALBERT CAMUS;31270;FROUZINS;23-mars-97;05-févr-15;Lucile.DEROQUE@free.fr;;DEROQUE@facebook.fr;55;49;0;Montparnasse;0;0;0
5951205;Mme;LEVY BENCHETON;Liliane;7 PLACE CLEMENCE ISAURE;31320;CASTANET TOLOSAN;03-févr-85;06-mai-16;Liliane.LEVY BENCHETON@free.fr;http://twitter.com/Liliane.LEVY BENCHETON;Liliane.LEVY BENCHETON@facebook.com;74;202;0;Montparnasse;0;0;0
2395009;Mlle;BOURGADE;Aurelie;58 AVENUE DU LAURAGAIS;31320;CASTANET TOLOSAN;20-août-77;27-oct-15;Aurelie.BOURGADE@gmail.com;;BOURGADE@facebook.fr;3;168;0;Montparnasse;0;1;0
3991760;Mme;NOYER;Elyane;0 CHEMIN DE BORDENEUVE;31340;SABONNERES;11-févr-72;30-avr-15;Elyane.NOYER@gmail.com;;NOYER@facebook.fr;12;59;0;Montparnasse;0;1;1
2873981;Mme;LESCOP;Claire Lise;9 RUE DIDIER DAURAT;31340;VILLEMUR SUR TARN;21-oct-72;26-nov-16;Claire Lise.LESCOP@free.fr;http://twitter.com/LESCOP;LESCOP@facebook.fr;1;115;1;Montparnasse;0;0;0
7059973;Mme;GONCALVES;Fabienne;74 RUE LUCIEN CASSAGNE;31390;CARBONNE;17-juil-84;08-déc-16;GONCALVES@yahoo.fr;;;1;73;0;Montparnasse;0;1;1
1894016;Mme;DELASSE;Valentine;QUARTIER EN FERIOL;31460;MAUREVILLE;06-avr-72;26-déc-15;DELASSE@yahoo.fr;http://twitter.com/Valentine.DELASSE;DELASSE@facebook.fr;8;56;0;Montparnasse;0;1;0
2458170;Mlle;DULORME;FRANCE;12 ROUTE DU VAUX;31460;AURIAC SUR VENDINELLE;12-août-85;10-août-16;FRANCE_DULORME@outlook.fr;http://twitter.com/DULORME;;17;45;0;Montparnasse;0;1;0
3502071;Mme;LELAY;Catherine;31 CHEMIN DE SAINT FLOUR;31470;FONTENILLES;09-juil-80;25-mars-15;LELAY@yahoo.fr;http://twitter.com/LELAY;LELAY@facebook.fr;76;147;0;Wagram;0;1;1
3557963;Mme;SALUZOT;Colette;10 RUE DE DAKAR;31500;TOULOUSE;21-juil-70;05-juil-16;Colette.SALUZOT@gmail.com;http://twitter.com/SALUZOT;;71;75;0;Montparnasse;0;0;0
2812881;Mme;BENKADA;JACQUELINE;9 PLACE MARMAC;31520;ROMONVILLE ST AGNE;22-févr-90;07-janv-16;JACQUELINE_BENKADA@outlook.fr;http://twitter.com/BENKADA;BENKADA@facebook.fr;50;65;0;Montparnasse;0;0;1
2661881;Mme;MEALIN;ANGELIQUE;VILLA 16;31520;RAMONVILLE;02-mars-69;06-avr-15;ANGELIQUE.MEALIN@icloud.com;http://twitter.com/ANGELIQUE.MEALIN;;124;88;0;Montparnasse;1;1;1
6409225;Mlle;BENARD;Sabrina;100 CHEMIN DU PINIE;31550;CINTEGABELLE;16-mars-93;21-sept-15;Sabrina.BENARD@free.fr;http://twitter.com/Sabrina.BENARD;;14;79;0;Montparnasse;0;0;1
3196963;Mme;BARIT;MICHELINE;PLAINE DE ROUSSET;31550;GAILLAC_TOULZA;07-févr-92;15-sept-16;MICHELINE.BARIT@free.fr;http://twitter.com/BARIT;;45;30;0;Montparnasse;0;1;1
3797973;Mme;DURU;Danielle;10 RUE DES PYRENEES;31560;SAINT-LEON;15-avr-65;08-déc-16;Danielle.DURU@gmail.com;;DURU@facebook.fr;19;63;0;Montparnasse;1;1;1
2273832;Mme;BIRIOTTI;Jacqueline;1 IMPASSE VAN GOCH;31570;STE FOY D AIGREFEUILLE;15-sept-81;31-mars-16;BIRIOTTI@yahoo.fr;http://twitter.com/BIRIOTTI;BIRIOTTI@facebook.fr;26;73;0;Montparnasse;0;0;1
6959913;Mme;BLANC;Irene;14 RUE DES AIGUES MARINES;31650;SAINT ORENS DE GAMEVILLE;13-mars-93;02-déc-15;Irene.BLANC@free.fr;http://twitter.com/BLANC;;38;29;0;Montparnasse;0;0;1
3642764;Mlle;HAGUETTE;Sophie;18 AV DE COUSSE;31750;ESCALQUENS;25-oct-85;11-juin-16;Sophie.HAGUETTE@free.fr;;Sophie.HAGUETTE@facebook.com;18;192;0;Montparnasse;0;0;1
4626657;Mlle;BOSC;Charlotte;6 ALLEE DU PIGEONNIER;31770;COLOMIERS;14-sept-79;27-oct-15;BOSC@yahoo.fr;http://twitter.com/BOSC;Charlotte.BOSC@facebook.com;22;65;0;Montparnasse;0;0;0
2466809;Mme;HAMON;HASSINA;6 IMPASSE DE LA CERDAGNE;31830;PLAISANCE DU TOUCH;20-mai-78;09-sept-15;HASSINA.HAMON@icloud.com;;HASSINA.HAMON@facebook.com;37;173;0;Montparnasse;0;1;1
7465236;Mme;AUGEREAU;Claudia;LES TERRASSES DU GOLF 1;31840;SEILH;16-juin-81;10-août-16;AUGEREAU@yahoo.fr;http://twitter.com/AUGEREAU;;29;94;0;Montparnasse;0;0;1
3066257;Mlle;TERCERO;MALIKA;26 RESIDENCE DU PRE;31860;LABARTHE SUR LEZE;02-févr-82;29-juin-15;MALIKA.TERCERO@free.fr;;;30;156;0;Montparnasse;0;0;1
2570944;Mr;LEGROS;Pierre Christo;;32190;SEAILLES;11-juin-98;29-juin-15;Pierre Christo.LEGROS@gmail.com;http://twitter.com/LEGROS;Pierre Christo.LEGROS@facebook.com;11;42;0;Montparnasse;0;0;1
2248190;Mr;TEBOUL;Monique;CHEMIN D ENROBERT;32200;GIMONT;19-févr-87;29-juil-16;TEBOUL@yahoo.fr;http://twitter.com/Monique.TEBOUL;TEBOUL@facebook.fr;14;72;0;Montparnasse;0;1;0
5496775;Mlle;TOSTIVINT;Nadia;LIEU DIT LE MAGRET;32300;LAMAZERE;13-avr-93;26-déc-15;TOSTIVINT@yahoo.fr;http://twitter.com/Nadia.TOSTIVINT;TOSTIVINT@facebook.fr;3;98;0;Montparnasse;0;0;0
2827727;Mme;DEL GALLO;CORINNE;;32300;IDRAC RESPAILLES;18-févr-82;02-déc-15;CORINNE.DEL GALLO@gmail.com;http://twitter.com/DEL GALLO;;24;148;0;Montparnasse;0;0;0
2410756;Mme;FUSELIER;JESSICA;;32310;VALENCE SUR BAISE;18-janv-98;23-juil-15;JESSICA_FUSELIER@outlook.fr;http://twitter.com/JESSICA.FUSELIER;JESSICA.FUSELIER@facebook.com;52;153;0;Montparnasse;0;1;1
5647939;Mr;BOUYER;KHALED;;32320;POUYLEBON;12-nov-71;24-janv-15;BOUYER@yahoo.fr;;BOUYER@facebook.fr;36;2;1;Montparnasse;0;1;1
2657783;Mme;MAILLARD;MARION;. SAINT-AGUETS;32490;MONFERRAN-SAVES;18-oct-76;20-déc-16;MARION.MAILLARD@icloud.com;http://twitter.com/MAILLARD;MAILLARD@facebook.fr;31;62;0;Montparnasse;0;1;0
7059972;Mme;LEREMON;NICOLE;17 RUE ANTOINE SE SAINT EXUPERY;32600;L ISLE JOURDAIN;21-oct-78;11-juin-16;LEREMON@yahoo.fr;http://twitter.com/LEREMON;LEREMON@facebook.fr;16;31;0;Montparnasse;0;0;0
2691882;Mme;WOLECKI;DIVINE;21 LOTISSEMENT DES PEUPLIERS;32700;LECTOURE;26-août-84;11-juin-16;DIVINE.WOLECKI@free.fr;;WOLECKI@facebook.fr;16;60;0;Montparnasse;0;1;1
5178113;Mme;LAPERGUE;Victoire;87 RUE QUINTIN;33000;BORDEAUX;23-mars-90;14-déc-15;LAPERGUE@yahoo.fr;http://twitter.com/LAPERGUE;LAPERGUE@facebook.fr;99;21;0;Wagram;0;0;0
2933189;Mme;RINCK;Jacqueline;6, rue géo delvaille;33000;;07-juin-88;02-déc-15;Jacqueline.RINCK@gmail.com;;;61;58;0;Montparnasse;0;1;1
5939884;Mme;DELENEUVILLE;Christine;8 RUE DE SAINT EMILION;33100;BORDEAUX;09-sept-96;19-mars-16;Christine_DELENEUVILLE@outlook.fr;;Christine.DELENEUVILLE@facebook.com;11;146;0;Montparnasse;0;1;0
5556184;Mme;GEROLA;Odiah;1 RUE ABEL ANTOUNE;33110;LE BOUSCAT;16-avr-80;24-mai-15;GEROLA@yahoo.fr;http://twitter.com/GEROLA;GEROLA@facebook.fr;3;75;0;Montparnasse;1;1;0
2556220;Mlle;SOPHIE;Anne Marie;50 RUE ERNEST RENAN;33130;BEGLES;31-juil-93;26-nov-16;Anne Marie_SOPHIE@outlook.fr;;;6;37;0;Montparnasse;0;1;1
5178114;Mme;PIOLOT;ANNA;8 ALLEE DU SOUS BOIS;33140;VILLENAVE D ORNON;01-mai-89;02-nov-16;PIOLOT@yahoo.fr;http://twitter.com/PIOLOT;PIOLOT@facebook.fr;92;38;1;Montparnasse;0;1;1
2882863;Mme;KRITTER;NADINE;;33150;CENON;04-oct-89;08-déc-16;KRITTER@yahoo.fr;;KRITTER@facebook.fr;11;173;0;Montparnasse;0;1;1
2758852;Mme;LBRONNEC;LINE;3 RUE JEAN MERMOZ;33150;CENON;20-avr-94;20-nov-15;LINE.LBRONNEC@free.fr;http://twitter.com/LINE.LBRONNEC;LBRONNEC@facebook.fr;14;100;0;Montparnasse;0;1;1
2846002;Mme;PLY;Christiane;13 RUE EMILLE ZOLA;33160;SAINT MEDARD ENJALLE;24-nov-88;19-mars-16;Christiane.PLY@free.fr;;;14;37;0;Montparnasse;0;1;0
2906999;Mme;ORLOFF;KARINE;37 ALLÉE DES GRANDS BOIS;33170;GRADIGNAN;21-sept-94;26-nov-16;ORLOFF@yahoo.fr;;ORLOFF@facebook.fr;78;10;0;Montparnasse;0;0;1
2770025;Mme;CHEVANNE;Sabine;RUE MARTINON;33170;GRADIGNAN;25-mars-97;24-janv-15;Sabine.CHEVANNE@free.fr;http://twitter.com/CHEVANNE;CHEVANNE@facebook.fr;20;69;0;Montparnasse;1;1;0
4101928;Mme;LEBOUVIER;CLAUDE;30 RUE MARCELIN BERTHELOT;33200;BORDEAUX;24-août-80;15-sept-16;CLAUDE.LEBOUVIER@gmail.com;;LEBOUVIER@facebook.fr;43;93;0;Montparnasse;0;0;1
4103759;Mme;HELIAS;Sophie;4 RUE BRACHET;33200;BORDEAUX;20-mai-90;02-déc-15;Sophie.HELIAS@free.fr;;HELIAS@facebook.fr;29;28;0;Montparnasse;0;1;0
3645437;Mme;RODRIGUEZ FERNAN;Cathy;4;33210;ROAILLAN;15-sept-84;26-nov-16;RODRIGUEZ FERNAN@yahoo.fr;;Cathy.RODRIGUEZ FERNAN@facebook.com;18;151;0;Montparnasse;0;1;0
2611710;Mme;LE COADOU;Paola;AVENUE GEORGES POMPIDOU;33230;COUTRAS;20-juil-59;12-févr-16;Paola_LE COADOU@outlook.fr;;;17;58;0;Montparnasse;0;1;0
5874377;Mme;DRAIME;REGINE;42 RUE DES COLOMBES;33310;LORMONT;24-août-99;27-sept-16;REGINE.DRAIME@gmail.com;;;35;69;0;Montparnasse;0;0;0
4665563;Mme;DUPLAT;MARIE CHRISTIN;6 RUE VERGNAUD;33330;ST EMILION;24-janv-83;01-janv-17;MARIE CHRISTIN.DUPLAT@free.fr;;DUPLAT@facebook.fr;15;79;0;Montparnasse;0;0;0
3119824;Mme;EL KENZ;DENISE;22 ROUTE DE BROCHARD;33370;LOUPES;10-mai-84;19-mars-16;DENISE.EL KENZ@gmail.com;;EL KENZ@facebook.fr;6;75;0;Wagram;0;0;1
2736378;Mme;ROGNON;Juliette;42 AVENUE DE LA MAIRIE;33370;POMPIGNAC;07-déc-78;12-avr-16;Juliette.ROGNON@free.fr;http://twitter.com/ROGNON;ROGNON@facebook.fr;66;106;0;Montparnasse;0;1;0
4258366;Mme;ARULRAJ;Nicole;6 LIEU DIT LA CAFOURCHE;33390;MAZION;29-juil-94;06-mai-16;Nicole.ARULRAJ@gmail.com;http://twitter.com/ARULRAJ;ARULRAJ@facebook.fr;35;74;0;Montparnasse;0;0;0
2882885;Mme;LATTANZIO;Francoise;16B CITE PAULIN;33390;BLAYE;07-janv-78;19-mars-16;LATTANZIO@yahoo.fr;http://twitter.com/Francoise.LATTANZIO;LATTANZIO@facebook.fr;5;65;0;Montparnasse;0;1;0
6959912;Mr;TONI;Bruno;76 RUE ROBESPIERRE;33400;TALENCE;15-mars-86;14-nov-16;Bruno_TONI@outlook.fr;http://twitter.com/Bruno.TONI;;41;77;0;Montparnasse;0;1;0
4615586;Mme;GARCION;Lucienne;28 RUE HENRI SICARD;33400;TALENCE;24-juil-80;05-févr-15;Lucienne_GARCION@outlook.fr;;;58;32;0;Montparnasse;1;1;1
3117741;Mme;ARIZZI;Bernard;198 RUE JEAN RACINE;33400;TALENCE;21-mai-64;18-mai-16;Bernard_ARIZZI@outlook.fr;http://twitter.com/ARIZZI;ARIZZI@facebook.fr;37;34;0;Wagram;0;1;0
3149224;Mme;KHAVESSIAN;Sophie;44 COURS DE REIMS;33400;TALENCE;14-août-92;24-févr-16;Sophie.KHAVESSIAN@icloud.com;http://twitter.com/Sophie.KHAVESSIAN;Sophie.KHAVESSIAN@facebook.com;16;114;0;Montparnasse;0;1;1
2938087;Mme;CHEVALLIER;Khalissa;17 AV DE LA LIBERATION;33440;AMBARES;25-oct-78;22-août-16;CHEVALLIER@yahoo.fr;;CHEVALLIER@facebook.fr;32;43;0;Montparnasse;0;1;0
4369732;Mme;GIRAUD;Catherine;173 AVENUE LEO DROUYN;33450;IZON;05-août-92;09-oct-16;Catherine.GIRAUD@icloud.com;;GIRAUD@facebook.fr;28;44;0;Montparnasse;0;0;0
4136528;Mme;DORE;Cecile;51 ROUTE DU TASTA;33450;ST SULPICE ET CAMEYRAC;06-avr-83;01-janv-17;Cecile.DORE@gmail.com;;Cecile.DORE@facebook.com;8;50;0;Montparnasse;0;0;1
2670569;Mme;MELCHIOR;Isabelle;100 BIS;33450;ST LOUBES;25-nov-88;18-avr-15;Isabelle_MELCHIOR@outlook.fr;;MELCHIOR@facebook.fr;74;3;0;Montparnasse;0;1;0
2469485;Mme;DUVAL;VALERIE;6 RUE DES PALMIERS;33470;LE TEICH;18-juin-79;06-mai-16;VALERIE.DUVAL@gmail.com;;DUVAL@facebook.fr;30;74;0;Montparnasse;0;1;1
2525509;Mme;VANDENPERGHE;Delphine;;33470;LE TEICH;23-sept-86;19-janv-16;Delphine.VANDENPERGHE@gmail.com;http://twitter.com/VANDENPERGHE;VANDENPERGHE@facebook.fr;30;8;0;Montparnasse;0;0;0
3405528;Mme;POUZET;Andree;12 RUE GAMBETTA;33500;LIBOURNE;07-févr-87;11-juin-16;Andree.POUZET@gmail.com;http://twitter.com/POUZET;POUZET@facebook.fr;61;73;0;Montparnasse;0;1;1
2670580;Mme;DOUVINET;Chantal;10 RUE DES RÉSINIERS;33510;ANDERNOS LES BAINS;11-sept-82;29-juin-15;DOUVINET@yahoo.fr;;DOUVINET@facebook.fr;32;121;0;Montparnasse;0;1;0
4006381;Mme;BORTOT;Jehanne;9 RUE DES CRESSONNIERES;33520;BRUGES;29-avr-90;24-févr-16;Jehanne_BORTOT@outlook.fr;http://twitter.com/BORTOT;BORTOT@facebook.fr;40;20;0;Montparnasse;0;0;1
2713871;Mme;MALGAT;Marie Francois;80 RUE J.J. ROUSSEAU;33530;BASSENS;11-janv-76;24-févr-16;MALGAT@yahoo.fr;;;61;8;0;Montparnasse;0;1;0
2691915;Mme;PAULANGE;Cyrine;44 AVENUE D4AQUITAINE;33560;SAINTE EULALIE;23-juil-96;26-nov-16;Cyrine.PAULANGE@free.fr;http://twitter.com/Cyrine.PAULANGE;;20;29;0;Wagram;0;1;1
2837225;Mlle;MAILLARD;Maria;;33570;LES ARTIGUES DE LUSSAC;22-sept-76;24-févr-16;MAILLARD@yahoo.fr;http://twitter.com/Maria.MAILLARD;MAILLARD@facebook.fr;93;22;1;Wagram;0;0;1
3011770;Mme;BOUCHETEIL;Francoise;6 rue edouard herriot;33600;PESSAC;29-août-60;07-mars-16;Francoise.BOUCHETEIL@gmail.com;http://twitter.com/BOUCHETEIL;BOUCHETEIL@facebook.fr;57;105;0;Montparnasse;0;1;0
2915724;Mme;LE BIHAN;WILLY;;33600;PESSAC;14-mai-86;01-mars-15;WILLY.LE BIHAN@gmail.com;;LE BIHAN@facebook.fr;122;42;0;Montparnasse;0;0;0
2724461;Mme;OBERDA;Emilinne;10 AVENUE PONTET;33600;PESSAC;02-sept-75;13-mars-15;OBERDA@yahoo.fr;http://twitter.com/OBERDA;OBERDA@facebook.fr;37;79;1;Montparnasse;0;0;0
2489422;Mme;CHEVRIER;Fabienne;32 RUE DE MONTEREY;33600;PESSAC;07-déc-71;04-août-15;Fabienne.CHEVRIER@free.fr;http://twitter.com/CHEVRIER;;17;30;0;Montparnasse;0;1;1
3009418;Mlle;REYNIER;Sabine;28 IMPASSE LOUS GUITS;33610;CESTAS;29-déc-88;20-déc-16;REYNIER@yahoo.fr;http://twitter.com/Sabine.REYNIER;Sabine.REYNIER@facebook.com;17;216;0;Montparnasse;0;0;1
5941135;Mme;RENAUD;ANNE LAURE;1 IMPASSE DE LA PASSERELLE;33640;BEAUTIRAN;16-juin-83;10-août-16;ANNE LAURE.RENAUD@gmail.com;http://twitter.com/RENAUD;RENAUD@facebook.fr;25;33;0;Montparnasse;0;0;0
4891997;Mme;LE GUERHIER;Liliane;10 CHEMIN DE MOUNOT;33650;ST SELVE;12-avr-86;27-oct-15;Liliane.LE GUERHIER@gmail.com;;LE GUERHIER@facebook.fr;12;75;1;Montparnasse;0;0;0
6854517;Mlle;GUENED;Cecile;25 CHEMIN DE PIRON A JEAN D ARNAUD;33670;SADIRAC;11-mars-96;09-oct-16;Cecile.GUENED@gmail.com;;;40;35;0;Wagram;0;1;0
2611771;Mme;LHERMIE;Annick;2 RUE EMILE JOYAUX;33700;MÉRIGNAC;25-déc-87;15-oct-15;Annick.LHERMIE@gmail.com;http://twitter.com/LHERMIE;LHERMIE@facebook.fr;4;101;0;Montparnasse;0;1;0
2890902;Mme;PARADIS;Sylvie;30 ROUTE DU LANOT;33770;SALLES;28-août-90;08-nov-15;PARADIS@yahoo.fr;;;47;12;0;Wagram;0;0;1
3455655;Mme;VINCENT;ISABELLE;ROUTE DES MAZERATS;33820;ETAULIERS;23-avr-92;25-mars-15;ISABELLE.VINCENT@gmail.com;;;45;23;0;Montparnasse;0;1;0
2928728;Mme;MEKIDECHE;Marischella;30 RUE RAMBAUD;33850;LEOGNAN;20-juin-60;11-juil-15;MEKIDECHE@yahoo.fr;http://twitter.com/MEKIDECHE;;24;13;0;Montparnasse;0;0;0
3840699;Mme;SANCHEZ;Maria;3;33910;SAVIGNAC DE LISLE;23-mai-69;15-oct-15;Maria_SANCHEZ@outlook.fr;;Maria.SANCHEZ@facebook.com;24;70;0;Montparnasse;0;0;0
2603590;Mme;ANNAVAL;Estelle;23 RUE DE TESSILLAT;33980;AUDENGE;11-mai-88;09-oct-16;ANNAVAL@yahoo.fr;http://twitter.com/ANNAVAL;ANNAVAL@facebook.fr;83;83;1;Montparnasse;0;1;1
2273751;Mlle;CAMPION;Carine;16 RUE DE LOUVAIN;34000;MONTPELLIER;29-sept-96;22-août-16;CAMPION@yahoo.fr;http://twitter.com/CAMPION;CAMPION@facebook.fr;31;146;0;Montparnasse;0;0;1
1997930;Mme;LE JUGE;Gay;9 RUE DE LA COLLINE DU VIVARAIS;34070;MONTPELLIER;25-mai-83;24-janv-15;LE JUGE@yahoo.fr;;LE JUGE@facebook.fr;31;104;0;Montparnasse;0;0;0
2475651;Mme;ESSAFI;Agnes;85 rue archimede;34130;MAUGIO;18-mai-85;06-mai-16;Agnes_ESSAFI@outlook.fr;;;19;156;0;Montparnasse;0;0;1
2248162;Mme;BAILLEUL;Marie Geneviev;2 IMPASSE DU CAPITAINE MAURIN;34160;CASTRIES;02-mai-92;30-avr-15;Marie Geneviev.BAILLEUL@icloud.com;http://twitter.com/Marie Geneviev.BAILLEUL;;21;106;0;Montparnasse;0;0;1
2460313;Mme;SECHET;Chantal;1692 AVENUE DE LEUROPE;34170;CASTELNAU LE LEZ;14-janv-95;18-mai-16;SECHET@yahoo.fr;http://twitter.com/SECHET;SECHET@facebook.fr;35;155;0;Montparnasse;0;0;0
3246978;Mr;LE PICARD;SERGE;ALLEE DE LODYSSEE;34280;LA GRANDE MOTTE;30-août-88;21-sept-15;LE PICARD@yahoo.fr;;SERGE.LE PICARD@facebook.com;0;79;0;Montparnasse;0;0;1
4215348;Mme;SIMONDS;Laurence;19 RUE PUECH TROUPAN;34290;ALIGNAN DU VENT;28-févr-91;17-juil-16;SIMONDS@yahoo.fr;;Laurence.SIMONDS@facebook.com;51;94;0;Montparnasse;0;1;1
4045755;Mme;ZILLHARDT;Lydie;38 AVENUE JEAN MOULIN;34290;ABEILHAN;07-oct-79;01-mars-15;Lydie.ZILLHARDT@icloud.com;;;49;56;0;Montparnasse;0;1;0
4160671;Mme;ROUMIER;MARIE CLAUDE;RUE PAUL VERLAINE;34300;AGDE;11-avr-79;08-nov-15;MARIE CLAUDE.ROUMIER@free.fr;;MARIE CLAUDE.ROUMIER@facebook.com;9;35;0;Montparnasse;0;1;1
2354814;Mme;D HERBAIS;Kazuko;5 IMP DU DOMAINE DU PARC;34420;VILLENEUVE LES BEZIERS;02-janv-79;07-mars-16;D HERBAIS@yahoo.fr;http://twitter.com/D HERBAIS;D HERBAIS@facebook.fr;2;3;0;Montparnasse;0;0;1
3227714;Mr;CHAMPAGNE;NOUR;8 RUE DU HAMEAU;34430;ST JEAN DE VEDAS;24-nov-75;01-mars-15;CHAMPAGNE@yahoo.fr;;CHAMPAGNE@facebook.fr;42;53;0;Montparnasse;1;1;1
4058942;Mme;BOULLAND;Dominique;16 IMPASSE DES OURIBELS;34490;MURVIEL LES BEZIERS;31-janv-81;04-août-15;BOULLAND@yahoo.fr;;;15;180;0;Montparnasse;0;0;0
5176369;Mme;LAMORT;VERONIQUE;31 RUE C M DE TALLEYRAND PERIGORD;34500;BEZIERS;14-janv-65;11-juil-15;VERONIQUE.LAMORT@free.fr;http://twitter.com/VERONIQUE.LAMORT;LAMORT@facebook.fr;10;85;0;Wagram;0;1;0
4743104;Mme;ELICHABE;Catherine;14 RUE DES CIGALES;34500;BEZIERS;02-janv-87;19-mars-16;ELICHABE@yahoo.fr;;Catherine.ELICHABE@facebook.com;16;51;1;Montparnasse;0;1;0
2708126;Mlle;AIM;Chryssa;2 IMPASSE LEO DELIBES;34500;BEZIERS;07-févr-91;11-juin-16;AIM@yahoo.fr;;;8;27;0;Montparnasse;0;1;0
3107906;Mme;ROUDILLON;SALHA;9, RUE DU PORTAIL NAOU;34800;CLERMONT LHÉRAULT;31-mai-86;30-mai-16;SALHA.ROUDILLON@free.fr;;ROUDILLON@facebook.fr;98;28;0;Montparnasse;0;1;0
4251517;Mme;CHAMAYOU;STEPHANIE;5 rue des coteaux;34830;clapiers;14-avr-88;02-déc-15;STEPHANIE_CHAMAYOU@outlook.fr;;CHAMAYOU@facebook.fr;18;50;0;Montparnasse;1;1;0
4844202;Mme;JACQUIN;Paula;16 RUE DU TRIDENT;34970;LATTES;27-avr-99;16-août-15;Paula.JACQUIN@icloud.com;;JACQUIN@facebook.fr;20;20;0;Montparnasse;0;1;1
1759230;Mme;LIEFOOGHE;Leticia;24 RUE JEAN BOUCHER;35000;RENNES;10-nov-83;12-mai-15;Leticia.LIEFOOGHE@gmail.com;;;76;178;0;Montparnasse;1;1;0
2845783;Mme;SCHICK;Sonya;9 RUE DU SACRE COEUR;35130;MOUTIERS;26-mai-82;03-oct-15;SCHICK@yahoo.fr;http://twitter.com/Sonya.SCHICK;;11;64;0;Montparnasse;0;1;1
2997078;Mme;SUZANNE;Nadine;;35134;COESMES;08-juil-90;07-mars-16;Nadine_SUZANNE@outlook.fr;;SUZANNE@facebook.fr;20;31;0;Montparnasse;0;1;1
3204266;Mme;BALOCHE;Isabelle;24 RUE DES LILAS;35136;SAINT JACQUES DE LA LANDE;10-juin-73;02-nov-16;Isabelle.BALOCHE@gmail.com;;;30;106;0;Montparnasse;0;1;1
2846007;Mme;PARQUIER;JULIE;CHATILLON;35170;BRUZ;20-mars-94;19-mars-16;PARQUIER@yahoo.fr;http://twitter.com/JULIE.PARQUIER;JULIE.PARQUIER@facebook.com;59;99;0;Wagram;0;0;1
2473216;Mme;SORDELET;Nadia;;35190;TINTENIAC;08-oct-77;29-juil-16;Nadia.SORDELET@icloud.com;;;14;86;1;Montparnasse;0;1;0
6881640;Mme;QUIGNON;AGNES;41 RUE JEAN JOUVENET;35200;RENNES;10-juin-84;02-déc-15;QUIGNON@yahoo.fr;;;20;32;1;Montparnasse;0;0;0
2894041;Mme;ANCEAUX;William;2 SQUARE DU TRIEUX;35400;ST MALO;22-mai-87;03-sept-16;William.ANCEAUX@icloud.com;;ANCEAUX@facebook.fr;46;101;1;Montparnasse;0;0;0
2894076;Mme;AUCLAIR;Maya;34 AVENUE DE MARVILLE;35400;ST MALO;30-janv-78;19-janv-16;Maya.AUCLAIR@gmail.com;http://twitter.com/AUCLAIR;AUCLAIR@facebook.fr;30;31;0;Montparnasse;0;0;1
4571799;Mme;BARA;Radhia;4 RUE DU PALEFRENIER;35430;ST PERE;27-août-85;12-févr-16;BARA@yahoo.fr;;Radhia.BARA@facebook.com;21;148;0;Montparnasse;0;0;1
4068699;Mme;NEVEU;Zoe;29 RUE HENRI DUNANT;36000;CHATEAUROUX;21-juin-74;08-déc-16;Zoe.NEVEU@free.fr;http://twitter.com/NEVEU;NEVEU@facebook.fr;5;6;0;Montparnasse;0;1;1
2951590;Mme;BORGUS;JOSIANE;10 AVENUE DE TOURS;36000;CHATEAUROUX;29-janv-73;02-déc-15;JOSIANE.BORGUS@icloud.com;;BORGUS@facebook.fr;39;97;1;Montparnasse;0;1;0
2805210;Mlle;LETTERON;Nathalie;102 RUE DE LA FONTAINE SAINT GERMAIN;36000;CHATEAUROUX;03-févr-75;27-sept-16;LETTERON@yahoo.fr;;Nathalie.LETTERON@facebook.com;7;152;0;Montparnasse;0;1;1
3465588;Mlle;OLEJARNIK;;5;36190;ORSENNES;20-déc-78;28-août-15;.OLEJARNIK@icloud.com;http://twitter.com/OLEJARNIK;;21;71;0;Montparnasse;0;1;0
3611683;Mlle;VUILLAUME;Annie;1 RUE BERNARD LOUVET;36200;ARGENTON SUR CREUSE;14-oct-80;21-oct-16;Annie.VUILLAUME@gmail.com;;VUILLAUME@facebook.fr;18;80;0;Montparnasse;0;1;0
3500484;Mme;REGAMEY;INA;6;36251;BAD-HERSFELD;28-juil-86;26-nov-16;INA.REGAMEY@icloud.com;;;7;38;0;Wagram;0;0;0
