Employe,Matricule,Nom,Prenom,Departement,Poste,Sexe,DateNaissance,Statut Marital,Formation,Deplacement,Pays,Distance Domicile lieu de travail,Salaire,Stocks Option,Heures Sup,Nombre employeurs precedents,Nombre annees de travail,Anciennete,Anciennete dans le poste actuel,Changement de poste en annees,Derniere augmentation,Nombre de formations 2015
1.000000,"10374","Renaud","MONIQUE","R&D","Laboratory Technician","1",1989-06-22,"Marie","Bac","Occasionnel","Germany","10 KM",3816.000000,1.000000,"Non",1.000000,5.000000,5.000000,2.000000,0.000000,4.000000,2.000000
1.000000,"10375","Renault","VERONIQUE","Ventes","Sales Executive","1",1988-06-22,"Celibataire","Bac Plus3","Occasionnel","Germany","90 KM",5253.000000,0.000000,"Non",1.000000,7.000000,7.000000,5.000000,0.000000,7.000000,1.000000
1.000000,"10376","Rey","GENEVIEVE","R&D","Healthcare Representative","1",1967-06-28,"Celibataire","Bac Plus2","Occasionnel","Germany","70 KM",10965.000000,0.000000,"Non",8.000000,26.000000,5.000000,2.000000,0.000000,0.000000,2.000000
1.000000,"10377","Reynaud","PASCALE","Ventes","Sales Executive","1",1965-06-28,"Marie","Bac","Occasionnel","Germany","140 KM",4936.000000,1.000000,"Non",4.000000,18.000000,7.000000,7.000000,0.000000,7.000000,2.000000
1.000000,"10378","Richard","ESTELLE","R&D","Research Scientist","",1980-06-24,"Inc","Bac Plus2","Occasionnel","Germany","20 KM",2543.000000,1.000000,"Non",4.000000,6.000000,2.000000,2.000000,2.000000,2.000000,3.000000
1.000000,"10379","Riviere","LINE","Ventes","Sales Executive","1",1982-06-24,"Celibataire","Bac Plus2","Sedentaire","Germany","190 KM",5304.000000,0.000000,"Oui",8.000000,9.000000,5.000000,2.000000,0.000000,4.000000,3.000000
1.000000,"10380","Robert","MAYLIS","R&D","Manager","1",1961-06-29,"Celibataire","Bac Plus2","Occasionnel","Germany","20 KM",16659.000000,0.000000,"Oui",2.000000,30.000000,5.000000,4.000000,1.000000,2.000000,2.000000
1.000000,"10381","Robin","CHRISTIANE","Ventes","Sales Executive","1",1992-06-21,"Marie","Bac Plus3","Occasionnel","Germany","100 KM",4260.000000,1.000000,"Oui",1.000000,5.000000,5.000000,2.000000,0.000000,3.000000,2.000000
1.000000,"10382","Roche","MARIE Eric","Ventes","Sales Representative","1",1986-06-23,"Marie","Sans","Occasionnel","Germany","20 KM",2476.000000,1.000000,"Non",1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10383","Rodriguez","Philippe","R&D","Research Scientist","1",1990-06-22,"Celibataire","Sans","Nomade","Germany","30 KM",3102.000000,0.000000,"Non",0.000000,7.000000,6.000000,4.000000,0.000000,4.000000,2.000000
1.000000,"10384","Roger","GENEVIEVE","R&D","Research Scientist","1",1994-06-21,"Marie","Bac Plus2","Occasionnel","Germany","110 KM",2244.000000,1.000000,"Non",1.000000,2.000000,2.000000,1.000000,1.000000,2.000000,1.000000
1.000000,"10385","Rolland","FLORENCE","Ventes","Sales Executive","1",1980-06-24,"Marie","Bac","Occasionnel","Germany","20 KM",7596.000000,2.000000,"Non",1.000000,10.000000,10.000000,9.000000,9.000000,0.000000,2.000000
1.000000,"10386","Rousseau","MAGALI","R&D","Research Scientist","1",1986-06-23,"Celibataire","Bac Plus2","Nomade","Germany","40 KM",2285.000000,0.000000,"Oui",9.000000,3.000000,1.000000,0.000000,0.000000,0.000000,4.000000
1.000000,"10387","Roussel","MAITE","R&D","Laboratory Technician","1",1979-06-25,"Marie","Bac Plus2","Occasionnel","Germany","140 KM",3034.000000,1.000000,"Non",1.000000,18.000000,18.000000,7.000000,12.000000,17.000000,2.000000
1.000000,"10388","Roux","JOSSELYNE","Ventes","Sales Executive","",1976-06-25,"Marie","Bac","Occasionnel","Germany","20 KM",5715.000000,2.000000,"Non",7.000000,8.000000,5.000000,4.000000,1.000000,3.000000,5.000000
1.000000,"10389","Roy","IMMACULADA","R&D","Laboratory Technician","1",1974-06-26,"Marie","Bac Plus3","Occasionnel","Germany","10 KM",2576.000000,1.000000,"Non",3.000000,8.000000,5.000000,2.000000,1.000000,2.000000,5.000000
1.000000,"10390","Royer","MATHIAS","R&D","Manufacturing Director","2",1979-06-25,"Celibataire","Bac Plus3","Occasionnel","Germany","100 KM",4197.000000,0.000000,"Oui",2.000000,18.000000,1.000000,0.000000,0.000000,1.000000,2.000000
1.000000,"10391","Sanchez","CHRISTIANE","R&D","Research Director","1",1973-06-26,"Marie","Bac Plus2","Occasionnel","Germany","120 KM",14336.000000,1.000000,"Non",1.000000,25.000000,25.000000,10.000000,3.000000,9.000000,3.000000
1.000000,"10392","Schmitt","HUGUETTE","R&D","Laboratory Technician","",1976-06-25,"Marie","Bac Plus2","Occasionnel","Germany","20 KM",3448.000000,1.000000,"Non",6.000000,20.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10393","Schneider","MARIE LAURE","R&D","Research Director","1",1962-06-29,"Marie","Bac","Occasionnel","Germany","50 KM",19406.000000,1.000000,"Non",4.000000,24.000000,4.000000,2.000000,1.000000,2.000000,4.000000
1.000000,"10394","Simon","MICHELE","Ventes","Sales Executive","1",1982-06-24,"Marie","Bac Plus3","Sedentaire","Germany","40 KM",6538.000000,1.000000,"Non",9.000000,6.000000,3.000000,2.000000,1.000000,2.000000,3.000000
1.000000,"10395","Tessier","catherine","R&D","Manufacturing Director","",1985-06-23,"Marie","Bac","Occasionnel","Germany","70 KM",4306.000000,1.000000,"Non",1.000000,13.000000,13.000000,10.000000,3.000000,12.000000,5.000000
1.000000,"10396","Thomas","DANIELE","R&D","Laboratory Technician","1",1973-06-26,"Marie","Bac Plus2","Nomade","Germany","210 KM",2258.000000,1.000000,"Non",7.000000,8.000000,3.000000,2.000000,1.000000,2.000000,1.000000
1.000000,"10397","Vasseur","LUDOVIC","R&D","Healthcare Representative","2",1973-06-26,"Marie","Bac Plus3","Occasionnel","Germany","80 KM",4522.000000,0.000000,"Oui",4.000000,8.000000,5.000000,2.000000,0.000000,2.000000,3.000000
1.000000,"10398","Vidal","SABRINE","Ventes","Sales Executive","1",1991-06-22,"Celibataire","Bac","Occasionnel","Germany","40 KM",4487.000000,0.000000,"Oui",1.000000,5.000000,5.000000,4.000000,1.000000,3.000000,3.000000
1.000000,"10399","Vincent","RENATA","R&D","Research Scientist","1",1979-06-25,"Marie","Bac Plus5","Sedentaire","Germany","250 KM",4449.000000,2.000000,"Oui",3.000000,15.000000,13.000000,11.000000,10.000000,7.000000,2.000000
1.000000,"10400","Weber","REGINE","R&D","Laboratory Technician","1",1985-06-23,"Marie","Bac","Occasionnel","Germany","10 KM",2218.000000,1.000000,"Non",1.000000,4.000000,4.000000,2.000000,3.000000,2.000000,3.000000
1.000000,"10401","Lefebvre","AGNES","R&D","Manager","",1977-06-25,"Marie","Sans","Nomade","Germany","10 KM",19197.000000,1.000000,"Oui",1.000000,21.000000,21.000000,8.000000,1.000000,6.000000,3.000000
1.000000,"10402","Lecomte","ANTOINETTE","Ventes","Sales Executive","1",1960-06-29,"Marie","Bac Plus2","Nomade","Germany","60 KM",13212.000000,3.000000,"Non",9.000000,36.000000,7.000000,7.000000,7.000000,7.000000,0.000000
1.000000,"10403","Leclercq","PATRICE","Ventes","Sales Executive","2",1986-06-23,"Celibataire","Bac Plus2","Occasionnel","Germany","120 KM",6577.000000,0.000000,"Non",0.000000,6.000000,5.000000,4.000000,4.000000,4.000000,6.000000
1.000000,"10404","Leclerc","MARIE LUCE","Ventes","Sales Executive","1",1975-06-26,"Marie","Bac Plus2","Occasionnel","Germany","10 KM",8392.000000,1.000000,"Non",1.000000,10.000000,10.000000,7.000000,0.000000,7.000000,2.000000
1.000000,"10405","Lebrun","LINDA","R&D","Laboratory Technician","1",1988-06-22,"Marie","Bac","Occasionnel","Germany","170 KM",4558.000000,1.000000,"Non",1.000000,10.000000,10.000000,0.000000,1.000000,8.000000,2.000000
1.000000,"10406","Leblanc","RENEE","R&D","Laboratory Technician","1",1991-06-22,"Marie","Bac Plus2","Occasionnel","Germany","30 KM",4031.000000,1.000000,"Non",5.000000,6.000000,2.000000,2.000000,0.000000,2.000000,5.000000
1.000000,"10407","Le","IRENE","R&D","Manufacturing Director","1",1964-06-28,"Marie","Bac Plus2","Occasionnel","Germany","30 KM",7969.000000,0.000000,"Oui",2.000000,28.000000,5.000000,4.000000,0.000000,4.000000,4.000000
1.000000,"10408","Le","GENEVIEVE","R&D","Research Scientist","1",1971-06-27,"Marie","Bac","Occasionnel","Germany","100 KM",2654.000000,2.000000,"Non",3.000000,8.000000,2.000000,2.000000,0.000000,2.000000,3.000000
1.000000,"10409","Le","BUNYAMIN","R&D","Manager","2",1964-06-28,"Marie","Bac","Occasionnel","Germany","40 KM",16555.000000,0.000000,"Non",2.000000,31.000000,5.000000,2.000000,1.000000,4.000000,2.000000
1.000000,"10410","Laurent","CATHERINE","R&D","Research Scientist","",1974-06-26,"Marie","Bac","Nomade","Germany","290 KM",4556.000000,1.000000,"Non",2.000000,19.000000,5.000000,4.000000,0.000000,2.000000,3.000000
1.000000,"10411","Laporte","PAOLA","R&D","Manufacturing Director","1",1986-06-23,"Celibataire","Bac Plus2","Occasionnel","Germany","20 KM",6091.000000,0.000000,"Non",2.000000,11.000000,5.000000,4.000000,0.000000,2.000000,2.000000
1.000000,"10412","Langlois","DIDIER","R&D","Manager","2",1956-06-30,"Marie","Bac Plus2","Occasionnel","Germany","70 KM",19566.000000,0.000000,"Non",5.000000,33.000000,29.000000,8.000000,11.000000,10.000000,5.000000
1.000000,"10413","Lamy","MARIE PAULE","R&D","Manufacturing Director","",1970-06-27,"Marie","Bac Plus2","Occasionnel","Germany","180 KM",4810.000000,1.000000,"Non",2.000000,19.000000,10.000000,7.000000,0.000000,8.000000,5.000000
1.000000,"10414","Lambert","LUDOVINE","R&D","Healthcare Representative","",1974-06-26,"Marie","Bac Plus3","Nomade","Germany","280 KM",4523.000000,3.000000,"Non",0.000000,7.000000,6.000000,5.000000,0.000000,4.000000,4.000000
1.000000,"10415","Lacroix","TOM","Ventes","Sales Representative","2",1992-06-21,"Celibataire","Sans","Occasionnel","Germany","10 KM",3202.000000,0.000000,"Oui",1.000000,6.000000,5.000000,3.000000,1.000000,4.000000,4.000000
1.000000,"10416","Klein","MARIE -THERESE","Ventes","Sales Representative","1",1982-06-24,"Marie","Bac","Nomade","Germany","60 KM",2351.000000,1.000000,"Non",0.000000,3.000000,2.000000,2.000000,1.000000,0.000000,3.000000
1.000000,"10417","Julien","Cecile","R&D","Laboratory Technician","1",1978-06-25,"Marie","Bac","Nomade","Germany","20 KM",1702.000000,1.000000,"Oui",1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10418","Joly","MARIE","Ventes","Manager","",1976-06-25,"Inc","Bac Plus3","Occasionnel","Germany","20 KM",18041.000000,0.000000,"Non",0.000000,21.000000,20.000000,15.000000,1.000000,12.000000,2.000000
1.000000,"10419","Jean","CATHERINE","R&D","Research Scientist","1",1990-06-22,"Marie","Bac Plus2","Occasionnel","Germany","230 KM",2886.000000,2.000000,"Non",1.000000,3.000000,3.000000,2.000000,0.000000,2.000000,3.000000
1.000000,"10420","Jacquet","COLETTE","R&D","Laboratory Technician","1",1986-06-23,"Marie","Bac Plus2","Sedentaire","Germany","30 KM",2097.000000,1.000000,"Non",4.000000,9.000000,5.000000,3.000000,1.000000,4.000000,3.000000
1.000000,"10421","Jacob","GHISLAINE","R&D","Research Director","1",1987-06-23,"Marie","Bac Plus3","Occasionnel","France","30 KM",11935.000000,0.000000,"Non",1.000000,10.000000,10.000000,2.000000,0.000000,7.000000,2.000000
1.000000,"10422","Humbert","GEORGES","R&D","Research Scientist","",1987-06-23,"Marie","Bac Plus5","Occasionnel","France","250 KM",2546.000000,0.000000,"Non",5.000000,6.000000,2.000000,2.000000,1.000000,1.000000,2.000000
1.000000,"10423","Huet","VINCENT","RH","Human Resources","",1997-06-20,"Celibataire","Bac","Occasionnel","France","20 KM",2564.000000,0.000000,"Non",1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10424","Hubert","ALEXANDRE","Ventes","Sales Executive","",1986-06-23,"Marie","Bac Plus3","Sedentaire","France","220 KM",8412.000000,0.000000,"Non",0.000000,10.000000,9.000000,8.000000,7.000000,8.000000,3.000000
1.000000,"10425","Hoarau","THIERRY","Ventes","Manager","2",1959-06-30,"Marie","Bac Plus2","Occasionnel","France","290 KM",14118.000000,1.000000,"Non",3.000000,32.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10426","Herve","MARTINE","R&D","Manager","1",1966-06-28,"Marie","Bac Plus3","Occasionnel","France","290 KM",17046.000000,1.000000,"Non",0.000000,28.000000,27.000000,10.000000,15.000000,7.000000,2.000000
1.000000,"10427","Henry","THOMAS","R&D","Laboratory Technician","2",1986-06-23,"Inc","Bac Plus2","Sedentaire","France","20 KM",2564.000000,0.000000,"Non",0.000000,12.000000,11.000000,7.000000,6.000000,7.000000,2.000000
1.000000,"10428","Hamon","Eric","Ventes","Sales Executive","",1956-06-30,"Marie","Bac Plus2","Nomade","France","280 KM",10266.000000,0.000000,"Non",4.000000,22.000000,18.000000,13.000000,13.000000,11.000000,5.000000
1.000000,"10429","Guyot","Marie-christine","R&D","Manufacturing Director","",1969-06-27,"Marie","Bac","Occasionnel","France","20 KM",5070.000000,3.000000,"Non",5.000000,20.000000,5.000000,0.000000,0.000000,4.000000,2.000000
1.000000,"10430","Guillot","NADINE","R&D","Research Director","1",1970-06-27,"Marie","Bac Plus2","Occasionnel","France","20 KM",17861.000000,0.000000,"Non",6.000000,26.000000,3.000000,2.000000,0.000000,1.000000,2.000000
1.000000,"10431","Guillaume","CHRISTIANE","R&D","Laboratory Technician","1",1981-06-24,"Celibataire","Bac Plus2","Occasionnel","France","220 KM",4230.000000,0.000000,"Non",0.000000,6.000000,5.000000,4.000000,4.000000,3.000000,2.000000
1.000000,"10432","Guichard","MARIE CLAUDE","R&D","Laboratory Technician","1",1962-06-29,"Celibataire","Bac Plus3","Occasionnel","France","80 KM",3780.000000,0.000000,"Non",7.000000,19.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10433","Guerin","DOMINIQUE","R&D","Research Scientist","1",1982-06-24,"Inc","Bac Plus3","Occasionnel","France","20 KM",2768.000000,1.000000,"Non",3.000000,14.000000,7.000000,3.000000,5.000000,7.000000,3.000000
1.000000,"10434","Grondin","NATHALIE","Ventes","Sales Executive","",1970-06-27,"Marie","Bac Plus2","Occasionnel","France","100 KM",9071.000000,1.000000,"Oui",2.000000,15.000000,3.000000,2.000000,1.000000,2.000000,3.000000
1.000000,"10435","Giraud","ILSE","R&D","Manufacturing Director","",1985-06-23,"Marie","Sans","Occasionnel","France","90 KM",10648.000000,1.000000,"Non",1.000000,13.000000,13.000000,8.000000,0.000000,8.000000,6.000000
1.000000,"10436","Girard","ODETTE","R&D","Manager","1",1983-06-24,"Marie","Sans","Occasionnel","France","150 KM",13610.000000,0.000000,"Oui",7.000000,15.000000,7.000000,6.000000,7.000000,7.000000,2.000000
1.000000,"10437","Gillet","Christine","R&D","Laboratory Technician","1",1983-06-24,"Marie","Sans","Occasionnel","France","100 KM",3408.000000,3.000000,"Non",7.000000,8.000000,4.000000,3.000000,1.000000,3.000000,2.000000
1.000000,"10438","Gilbert","CHRISTINE","Ventes","Sales Representative","1",1986-06-23,"Celibataire","Sans","Occasionnel","France","70 KM",2983.000000,0.000000,"Non",0.000000,4.000000,3.000000,2.000000,1.000000,2.000000,3.000000
1.000000,"10439","Germain","SUZANNE","R&D","Healthcare Representative","1",1981-06-24,"Marie","Bac Plus2","Occasionnel","France","160 KM",7632.000000,0.000000,"Oui",4.000000,10.000000,8.000000,7.000000,0.000000,0.000000,2.000000
1.000000,"10440","Gerard","ALICE","R&D","Healthcare Representative","1",1985-06-23,"Marie","Bac Plus2","Nomade","France","200 KM",9824.000000,0.000000,"Non",3.000000,12.000000,1.000000,0.000000,0.000000,0.000000,2.000000
1.000000,"10441","Gay","PATRICK","RH","Human Resources","2",1982-06-24,"Marie","Bac Plus2","Nomade","France","230 KM",9950.000000,3.000000,"Oui",9.000000,11.000000,3.000000,2.000000,0.000000,2.000000,2.000000
1.000000,"10442","Gautier","PATRICIA","R&D","Laboratory Technician","1",1974-06-26,"Marie","Bac","Nomade","France","50 KM",2093.000000,1.000000,"Non",4.000000,8.000000,2.000000,2.000000,2.000000,0.000000,4.000000
1.000000,"10443","Gauthier","JEAN LOUIS","Ventes","Sales Executive","",1980-06-24,"Celibataire","Bac Plus3","Sedentaire","France","100 KM",9980.000000,0.000000,"Non",1.000000,10.000000,10.000000,3.000000,9.000000,7.000000,3.000000
1.000000,"10444","Garnier","CLAUDINE","R&D","Laboratory Technician","1",1994-06-21,"Celibataire","Sans","Nomade","France","40 KM",3894.000000,0.000000,"Non",5.000000,4.000000,2.000000,2.000000,1.000000,2.000000,3.000000
1.000000,"10445","Garcia","JOELLE","Ventes","Sales Executive","1",1968-06-27,"Marie","Bac Plus5","Occasionnel","France","20 KM",4051.000000,1.000000,"Non",2.000000,14.000000,9.000000,7.000000,6.000000,7.000000,2.000000
1.000000,"10446","Gaillard","VERONIQUE","Ventes","Manager","1",1961-06-29,"Celibataire","Bac Plus5","Occasionnel","France","180 KM",16835.000000,0.000000,"Non",3.000000,37.000000,10.000000,9.000000,7.000000,7.000000,2.000000
1.000000,"10447","Francois","CLAUDETTE","Ventes","Sales Executive","1",1975-06-26,"Celibataire","Bac","Sedentaire","France","100 KM",6230.000000,0.000000,"Non",7.000000,16.000000,14.000000,3.000000,1.000000,10.000000,3.000000
1.000000,"10448","Fournier","ROMEO","Ventes","Sales Executive","2",1981-06-24,"Marie","Bac Plus2","Occasionnel","France","10 KM",4717.000000,0.000000,"Non",9.000000,15.000000,11.000000,9.000000,6.000000,9.000000,2.000000
1.000000,"10449","Fontaine","GERMAIN","R&D","Manufacturing Director","2",1976-06-25,"Celibataire","Bac Plus2","Occasionnel","France","60 KM",13237.000000,0.000000,"Non",7.000000,22.000000,20.000000,6.000000,5.000000,13.000000,3.000000
1.000000,"10450","Fleury","MARIE THERESE","R&D","Laboratory Technician","1",1977-06-25,"Marie","Sans","Nomade","France","80 KM",3755.000000,1.000000,"Non",1.000000,8.000000,8.000000,3.000000,0.000000,7.000000,3.000000
1.000000,"10451","Fernandez","MARIE LINE","Ventes","Sales Executive","1",1985-06-23,"Celibataire","Sans","Occasionnel","France","20 KM",6582.000000,0.000000,"Oui",4.000000,10.000000,6.000000,5.000000,0.000000,5.000000,2.000000
1.000000,"10452","Faure","MARIE GEORGE","R&D","Manufacturing Director","1",1974-06-26,"Marie","Bac Plus2","Occasionnel","France","240 KM",7406.000000,1.000000,"Oui",1.000000,10.000000,10.000000,9.000000,5.000000,8.000000,5.000000
1.000000,"10453","Fabre","ROSELYNE","Ventes","Sales Executive","1",1971-06-27,"Marie","Bac Plus2","Occasionnel","France","20 KM",4805.000000,1.000000,"Non",0.000000,9.000000,8.000000,7.000000,3.000000,7.000000,3.000000
1.000000,"10454","Etienne","PHILIPPE","RH","Human Resources","",1990-06-22,"Marie","Bac Plus3","Nomade","France","170 KM",2741.000000,1.000000,"Oui",0.000000,8.000000,7.000000,7.000000,1.000000,0.000000,2.000000
1.000000,"10455","Duval","CLAUDINE","R&D","Manufacturing Director","1",1987-06-23,"Marie","Bac Plus2","Occasionnel","France","190 KM",4262.000000,2.000000,"Non",4.000000,8.000000,3.000000,2.000000,1.000000,2.000000,2.000000
1.000000,"10456","Durand","MURIELLE","R&D","Research Director","1",1983-06-24,"Marie","Bac Plus5","Occasionnel","France","10 KM",16184.000000,1.000000,"Non",4.000000,10.000000,6.000000,1.000000,0.000000,5.000000,2.000000
1.000000,"10457","Dupuy","CHRISTINE","Ventes","Manager","",1985-06-23,"Marie","Bac Plus2","Occasionnel","France","70 KM",11557.000000,1.000000,"Non",9.000000,10.000000,5.000000,4.000000,0.000000,1.000000,3.000000
1.000000,"10458","Dupuis","BERNADETTE","Ventes","Sales Representative","",1998-06-20,"Celibataire","Bac Plus2","Nomade","France","50 KM",1878.000000,0.000000,"Oui",1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10459","Dupont","FABIEN","Ventes","Sales Executive","2",1976-06-25,"Marie","Bac Plus2","Sedentaire","France","280 KM",10932.000000,1.000000,"Non",3.000000,20.000000,1.000000,0.000000,0.000000,1.000000,2.000000
1.000000,"10460","Dumont","VERONIQUE","R&D","Healthcare Representative","1",1975-06-26,"Celibataire","Bac Plus3","Sedentaire","France","20 KM",6811.000000,0.000000,"Oui",2.000000,10.000000,8.000000,7.000000,0.000000,7.000000,3.000000
